map
	ez_stream
	6.97111,22.42089,-11.32548,114.19170,9.45005,40.89998,0.00000,15.23353,-1.95501,18.44354,0,0,1,0,0,0,
	6.97572,22.75521,-11.37098,114.53480,9.55006,41.79998,0.00000,16.71607,-2.27501,17.15932,0,0,1,0,0,0,
	6.98277,22.75521,-11.37098,114.53480,9.65006,43.14998,0.00000,16.71607,-2.27501,17.15932,0,0,1,0,0,0,
	6.98981,22.75521,-11.37098,114.53480,9.80006,44.59998,0.00000,16.71607,-2.27501,17.15932,0,0,1,0,0,0,
	6.99587,23.11156,-11.42288,114.85630,9.90006,45.69998,0.00000,17.81699,-2.59501,16.07367,0,0,1,0,0,0,
	7.00049,23.11156,-11.42288,114.85630,9.95006,46.44998,0.00000,17.81699,-2.59501,16.07367,0,0,1,0,0,0,
	7.00479,23.11156,-11.42288,114.85630,10.05006,47.49997,0.00000,17.81699,-2.59501,16.07367,0,0,1,0,0,0,
	7.00883,23.11156,-11.42288,114.85630,10.10006,48.19998,0.00000,17.81699,-2.59501,16.07367,0,0,1,0,0,0,
	7.01595,23.48798,-11.48118,115.15530,10.15006,49.44998,0.00000,18.82141,-2.91501,14.95029,0,0,1,0,0,0,
	7.02081,23.48798,-11.48118,115.15530,10.25006,50.49998,0.00000,18.82141,-2.91501,14.95029,0,0,1,0,0,0,
	7.02456,23.48798,-11.48118,115.15530,10.30006,51.19998,0.00000,18.82141,-2.91501,14.95029,0,0,1,0,0,0,
	7.03682,23.88017,-11.54588,115.43470,10.45006,53.29998,0.00000,19.60952,-3.23501,13.97007,0,0,1,0,0,0,
	7.04100,23.88017,-11.54588,115.43470,10.50006,54.14997,0.00000,19.60952,-3.23501,13.97007,0,0,1,0,0,0,
	7.04658,23.88017,-11.54588,115.43470,10.60006,55.19997,0.00000,19.60952,-3.23501,13.97007,0,0,1,0,0,0,
	7.05036,23.88017,-11.54588,115.43470,10.60006,55.69997,0.00000,19.60952,-3.23501,13.97007,0,0,1,0,0,0,
	7.06147,24.29367,-11.61698,115.68290,10.75006,57.94997,0.00000,20.67468,-3.55501,12.40861,0,0,1,0,0,0,
	7.06641,24.29367,-11.61698,115.68290,10.80006,58.79997,0.00000,20.67468,-3.55501,12.40861,0,0,1,0,0,0,
	7.07523,24.72067,-11.69448,115.90880,10.90006,60.49997,0.00000,21.35010,-3.87501,11.29336,0,0,1,0,0,0,
	7.07959,24.72067,-11.69448,115.90880,10.90006,61.14997,0.00000,21.35010,-3.87501,11.29336,0,0,1,0,0,0,
	7.08783,24.72067,-11.69448,115.90880,11.00006,62.34998,0.00000,21.35010,-3.87501,11.29336,0,0,1,0,0,0,
	7.09512,25.16155,-11.77839,116.10810,11.05006,63.84998,0.00000,22.04422,-4.19501,9.96846,0,0,1,0,0,0,
	7.09913,25.16155,-11.77839,116.10810,11.10006,64.49998,0.00000,22.04422,-4.19501,9.96846,0,0,1,0,0,0,
	7.10484,25.16155,-11.77839,116.10810,11.15006,65.44997,0.00000,22.04422,-4.19501,9.96846,0,0,1,0,0,0,
	7.10969,25.16155,-11.77839,116.10810,11.20006,66.24998,0.00000,22.04422,-4.19501,9.96846,0,0,1,0,0,0,
	7.11492,25.61570,-11.86869,116.27740,11.25006,67.19997,0.00000,22.70714,-4.51501,8.46186,0,0,1,0,0,0,
	7.12509,25.61570,-11.86869,116.27740,11.35006,68.79996,0.00000,22.70714,-4.51501,8.46186,0,0,1,0,0,0,
	7.12959,25.61570,-11.86869,116.27740,11.45006,69.74997,0.00000,22.70714,-4.51501,8.46186,0,0,1,0,0,0,
	7.13668,26.08008,-11.96539,116.41880,11.55006,70.89997,0.00000,23.21922,-4.83501,7.07380,0,0,1,0,0,0,
	7.14216,26.08008,-11.96539,116.41880,11.60006,71.69997,0.00000,23.21922,-4.83501,7.07380,0,0,1,0,0,0,
	7.14685,26.08008,-11.96539,116.41880,11.70006,72.64998,0.00000,23.21922,-4.83501,7.07380,0,0,1,0,0,0,
	7.15475,26.55179,-12.06849,116.53690,11.80006,73.94997,0.00000,23.58535,-5.15501,5.90188,0,0,1,0,0,0,
	7.16068,26.55179,-12.06849,116.53690,11.90006,74.94997,0.00000,23.58535,-5.15501,5.90188,0,0,1,0,0,0,
	7.16540,26.55179,-12.06849,116.53690,12.00006,75.94997,0.00000,23.58535,-5.15501,5.90188,0,0,1,0,0,0,
	7.17207,26.55179,-12.06849,116.53690,12.10006,76.89997,0.00000,23.58535,-5.15501,5.90188,0,0,1,0,0,0,
	7.17677,27.03167,-12.17799,116.61980,12.15006,77.69998,0.00000,23.99392,-5.47501,4.14617,0,0,1,0,0,0,
	7.18171,27.03167,-12.17799,116.61980,12.25006,78.69997,0.00000,23.99392,-5.47501,4.14617,0,0,1,0,0,0,
	7.18775,27.03167,-12.17799,116.61980,12.30006,79.64998,0.00000,23.99392,-5.47501,4.14617,0,0,1,0,0,0,
	7.19278,27.51574,-12.29389,116.67970,12.40007,80.49998,0.00000,24.20375,-5.79501,2.99724,0,0,1,0,0,0,
	7.19867,27.51574,-12.29389,116.67970,12.45006,81.49997,0.00000,24.20375,-5.79501,2.99724,0,0,1,0,0,0,
	7.20485,27.51574,-12.29389,116.67970,12.55006,82.64998,0.00000,24.20375,-5.79501,2.99724,0,0,1,0,0,0,
	7.20944,27.51574,-12.29389,116.67970,12.60006,83.49997,0.00000,24.20375,-5.79501,2.99724,0,0,1,0,0,0,
	7.21360,28.00353,-12.41619,116.70710,12.60006,84.19996,0.00000,24.38918,-6.11501,1.36975,0,0,1,0,0,0,
	7.22060,28.00353,-12.41619,116.70710,12.70006,85.54996,0.00000,24.38918,-6.11501,1.36975,0,0,1,0,0,0,
	7.22520,28.00353,-12.41619,116.70710,12.75007,86.24996,0.00000,24.38918,-6.11501,1.36975,0,0,1,0,0,0,
	7.23002,28.00353,-12.41619,116.70710,12.75006,87.04996,0.00000,24.38918,-6.11501,1.36975,0,0,1,0,0,0,
	7.24121,28.49287,-12.54489,116.70430,12.85007,89.04996,0.00000,24.46704,-6.43501,-0.14099,0,0,1,0,0,0,
	7.24796,28.49287,-12.54489,116.70430,12.95006,90.19996,0.00000,24.46704,-6.43501,-0.14099,0,0,1,0,0,0,
	7.25314,28.98211,-12.67999,116.67460,12.95006,91.04996,0.00000,24.46235,-6.75501,-1.48538,0,0,1,0,0,0,
	7.25882,28.98211,-12.67999,116.67460,13.00006,92.19997,0.00000,24.46235,-6.75501,-1.48538,0,0,1,0,0,0,
	7.26504,28.98211,-12.67999,116.67460,13.05007,93.19997,0.00000,24.46235,-6.75501,-1.48538,0,0,1,0,0,0,
	7.27086,28.98211,-12.67999,116.67460,13.10007,94.14996,0.00000,24.46235,-6.75501,-1.48538,0,0,1,0,0,0,
	7.27584,29.46892,-12.82149,116.61120,13.15006,95.09996,0.00000,24.34013,-7.07501,-3.16974,0,0,1,0,0,0,
	7.28029,29.46892,-12.82149,116.61120,13.20007,95.69996,0.00000,24.34013,-7.07501,-3.16974,0,0,1,0,0,0,
	7.28899,29.46892,-12.82149,116.61120,13.25006,97.14996,0.00000,24.34013,-7.07501,-3.16974,0,0,1,0,0,0,
	7.29419,29.95252,-12.96939,116.52230,13.30007,98.09995,0.00000,24.18026,-7.39501,-4.44420,0,0,1,0,0,0,
	7.29879,29.95252,-12.96939,116.52230,13.35007,98.84995,0.00000,24.18026,-7.39501,-4.44420,0,0,1,0,0,0,
	7.30957,29.95252,-12.96939,116.52230,13.45007,100.65000,0.00000,24.18026,-7.39501,-4.44420,0,0,1,0,0,0,
	7.31363,30.43058,-13.12369,116.40390,13.50007,101.25000,0.00000,23.90285,-7.71501,-5.91941,0,0,1,0,0,0,
	7.31989,30.43058,-13.12369,116.40390,13.50007,102.15000,0.00000,23.90285,-7.71501,-5.91941,0,0,1,0,0,0,
	7.32921,30.43058,-13.12369,116.40390,13.55007,103.65000,0.00000,23.90285,-7.71501,-5.91941,0,0,1,0,0,0,
	7.33808,30.90255,-13.28439,116.26050,13.60007,104.95000,0.00000,23.59876,-8.03501,-7.17162,0,0,1,0,0,0,
	7.34768,30.90255,-13.28439,116.26050,13.65007,106.60000,0.00000,23.59876,-8.03501,-7.17162,0,0,1,0,0,0,
	7.35574,31.36728,-13.45149,116.09280,13.70007,107.85000,0.00000,23.23618,-8.35501,-8.38787,0,0,1,0,0,0,
	7.36187,31.36728,-13.45149,116.09280,13.75007,109.00000,0.00000,23.23618,-8.35501,-8.38787,0,0,1,0,0,0,
	7.37016,31.36728,-13.45149,116.09280,13.85007,110.30000,0.00000,23.23618,-8.35501,-8.38787,0,0,1,0,0,0,
	7.37479,31.82094,-13.62499,115.89510,13.90007,111.10000,0.00000,22.68297,-8.67501,-9.88338,0,0,1,0,0,0,
	7.38831,31.82094,-13.62499,115.89510,14.10007,113.40000,0.00000,22.68297,-8.67501,-9.88338,0,0,1,0,0,0,
	7.39302,32.26397,-13.80489,115.67290,14.20007,114.20000,0.00000,22.15160,-8.99501,-11.11130,0,0,1,0,0,0,
	7.40013,32.26397,-13.80489,115.67290,14.30007,115.35000,0.00000,22.15160,-8.99501,-11.11130,0,0,1,0,0,0,
	7.40726,32.26397,-13.80489,115.67290,14.45007,116.45000,0.00000,22.15160,-8.99501,-11.11130,0,0,1,0,0,0,
	7.41539,32.69526,-13.99119,115.42700,14.55007,117.70000,0.00000,21.56433,-9.31501,-12.29176,0,0,1,0,0,0,
	7.42419,32.69526,-13.99119,115.42700,14.75007,119.30000,0.00000,21.56433,-9.31501,-12.29176,0,0,1,0,0,0,
	7.42908,32.69526,-13.99119,115.42700,14.80007,120.05000,0.00000,21.56433,-9.31501,-12.29176,0,0,1,0,0,0,
	7.44495,33.11093,-14.18389,115.15420,15.00007,122.70000,0.00000,20.78374,-9.63501,-13.64108,0,0,1,0,0,0,
	7.45000,33.11093,-14.18389,115.15420,15.05007,123.50000,0.00000,20.78374,-9.63501,-13.64108,0,0,1,0,0,0,
	7.45777,33.51009,-14.38299,114.85640,15.15007,124.90000,0.00000,19.95793,-9.95501,-14.88874,0,0,1,0,0,0,
	7.46941,33.51009,-14.38299,114.85640,15.25007,126.65000,0.00000,19.95793,-9.95501,-14.88874,0,0,1,0,0,0,
	7.47618,33.89291,-14.58849,114.53670,15.30007,127.90000,0.00000,19.14122,-10.27501,-15.98643,0,0,1,0,0,0,
	7.48092,33.89291,-14.58849,114.53670,15.40007,128.70000,0.00000,19.14122,-10.27501,-15.98643,0,0,1,0,0,0,
	7.48621,33.89291,-14.58849,114.53670,15.45007,129.50000,0.00000,19.14122,-10.27501,-15.98643,0,0,1,0,0,0,
	7.49084,33.89291,-14.58849,114.53670,15.50007,130.45000,0.00000,19.14122,-10.27501,-15.98643,0,0,1,0,0,0,
	7.49518,34.25429,-14.80039,114.19180,15.55007,131.05000,0.00000,18.06860,-10.59501,-17.24453,0,0,1,0,0,0,
	7.50215,34.25429,-14.80039,114.19180,15.65007,132.15000,0.00000,18.06860,-10.59501,-17.24453,0,0,1,0,0,0,
	7.50680,34.25429,-14.80039,114.19180,15.70007,133.05000,0.00000,18.06860,-10.59501,-17.24453,0,0,1,0,0,0,
	7.51027,34.25429,-14.80039,114.19180,15.75007,133.50000,0.00000,18.06860,-10.59501,-17.24453,0,0,1,0,0,0,
	7.51697,34.59737,-15.01869,113.82760,15.80007,134.55000,0.00000,17.15388,-10.91501,-18.20845,0,0,1,0,0,0,
	7.52280,34.59737,-15.01869,113.82760,15.90007,135.40000,0.00000,17.15388,-10.91501,-18.20845,0,0,1,0,0,0,
	7.52587,34.59737,-15.01869,113.82760,15.90007,135.95000,0.00000,17.15388,-10.91501,-18.20845,0,0,1,0,0,0,
	7.53894,34.92508,-15.24339,113.44860,16.05007,137.70000,0.00000,16.38556,-11.23501,-18.95170,0,0,1,0,0,0,
	7.54296,34.92508,-15.24339,113.44860,16.10007,138.35000,0.00000,16.38556,-11.23501,-18.95170,0,0,1,0,0,0,
	7.54696,34.92508,-15.24339,113.44860,16.10007,138.90000,0.00000,16.38556,-11.23501,-18.95170,0,0,1,0,0,0,
	7.55413,35.23336,-15.47449,113.05260,16.15007,139.85000,0.00000,15.41408,-11.55501,-19.79918,0,0,1,0,0,0,
	7.55785,35.23336,-15.47449,113.05260,16.20007,140.35000,0.00000,15.41408,-11.55501,-19.79918,0,0,1,0,0,0,
	7.56218,35.23336,-15.47449,113.05260,16.25007,141.05000,0.00000,15.41408,-11.55501,-19.79918,0,0,1,0,0,0,
	7.56983,35.23336,-15.47449,113.05260,16.30007,142.15000,0.00000,15.41408,-11.55501,-19.79918,0,0,1,0,0,0,
	7.57745,35.51918,-15.71199,112.63920,16.35007,143.25000,0.00000,14.29080,-11.87501,-20.67206,0,0,1,0,0,0,
	7.58283,35.51918,-15.71199,112.63920,16.40007,144.10000,0.00000,14.29080,-11.87501,-20.67206,0,0,1,0,0,0,
	7.58774,35.51918,-15.71199,112.63920,16.45006,144.85000,0.00000,14.29080,-11.87501,-20.67206,0,0,1,0,0,0,
	7.59100,35.51918,-15.71199,112.63920,16.50006,145.25000,0.00000,14.29080,-11.87501,-20.67206,0,0,1,0,0,0,
	7.59499,35.78266,-15.95589,112.21030,16.55006,145.85000,0.00000,13.17419,-12.19501,-21.44667,0,0,1,0,0,0,
	7.59896,35.78266,-15.95589,112.21030,16.60006,146.55000,0.00000,13.17419,-12.19501,-21.44667,0,0,1,0,0,0,
	7.60481,35.78266,-15.95589,112.21030,16.65006,147.40000,0.00000,13.17419,-12.19501,-21.44667,0,0,1,0,0,0,
	7.61067,35.78266,-15.95589,112.21030,16.70006,148.25000,0.00000,13.17419,-12.19501,-21.44667,0,0,1,0,0,0,
	7.61712,36.02374,-16.20619,111.76750,16.80006,149.25000,0.00000,12.05413,-12.51501,-22.13979,0,0,1,0,0,0,
	7.62677,36.02374,-16.20619,111.76750,16.90006,150.65000,0.00000,12.05413,-12.51501,-22.13979,0,0,1,0,0,0,
	7.63328,36.24643,-16.46289,111.31430,17.00007,151.60000,0.00000,11.13436,-12.83501,-22.65700,0,0,1,0,0,0,
	7.65674,36.46176,-16.72599,110.85720,17.20007,154.75000,0.00000,10.76657,-13.15501,-22.85586,0,0,1,0,0,0,
	7.66209,36.46176,-16.72599,110.85720,17.25006,155.35000,0.00000,10.76657,-13.15501,-22.85586,0,0,1,0,0,0,
	7.66824,36.46176,-16.72599,110.85720,17.25006,156.05000,0.00000,10.76657,-13.15501,-22.85586,0,0,1,0,0,0,
	7.68131,36.64124,-16.99549,110.38420,17.40006,157.80000,0.00000,8.97398,-13.47501,-23.65210,0,0,1,0,0,0,
	7.69110,36.64124,-16.99549,110.38420,17.50006,158.95000,0.00000,8.97398,-13.47501,-23.65210,0,0,1,0,0,0,
	7.71602,36.95243,-17.55369,109.41970,17.75006,161.90000,0.00000,7.77968,-14.11500,-24.11174,0,0,1,0,0,0,
	7.72484,36.95243,-17.55369,109.41970,17.85007,163.00000,0.00000,7.77968,-14.11500,-24.11174,0,0,1,0,0,0,
	7.73891,37.07378,-17.84239,108.92700,17.95007,164.45000,0.00000,6.06775,-14.43500,-24.63513,0,0,1,0,0,0,
	7.74556,37.07378,-17.84239,108.92700,18.00006,165.25000,0.00000,6.06775,-14.43500,-24.63513,0,0,1,0,0,0,
	7.74999,37.07378,-17.84239,108.92700,18.00006,165.60000,0.00000,6.06775,-14.43500,-24.63513,0,0,1,0,0,0,
	7.75624,37.17284,-18.13749,108.42860,18.00006,166.15000,0.00000,4.95329,-14.75500,-24.92128,0,0,1,0,0,0,
	7.76482,37.17284,-18.13749,108.42860,18.05007,167.00000,0.00000,4.95329,-14.75500,-24.92128,0,0,1,0,0,0,
	7.77402,37.25982,-18.43899,107.92730,18.05006,167.80000,0.00000,4.34891,-15.07500,-25.06081,0,0,1,0,0,0,
	7.77922,37.25982,-18.43899,107.92730,18.05006,168.25000,0.00000,4.34891,-15.07500,-25.06081,0,0,1,0,0,0,
	7.79030,37.25982,-18.43899,107.92730,18.10006,169.15000,0.00000,4.34891,-15.07500,-25.06081,0,0,1,0,0,0,
	7.80438,37.32807,-18.74689,107.42250,18.10006,170.25000,0.00000,3.41220,-15.39500,-25.24035,0,0,1,0,0,0,
	7.81389,37.38668,-19.06119,106.91610,18.10006,171.00000,0.00000,2.93077,-15.71500,-25.32307,0,0,1,0,0,0,
	7.82190,37.38668,-19.06119,106.91610,18.10006,171.50000,0.00000,2.93077,-15.71500,-25.32307,0,0,1,0,0,0,
	7.83017,37.38668,-19.06119,106.91610,18.10006,172.00000,0.00000,2.93077,-15.71500,-25.32307,0,0,1,0,0,0,
	7.83524,37.42989,-19.38189,106.40740,18.05007,172.35000,0.00000,2.16038,-16.03500,-25.43134,0,0,1,0,0,0,
	7.84112,37.42989,-19.38189,106.40740,18.00006,172.70000,0.00000,2.16038,-16.03500,-25.43134,0,0,1,0,0,0,
	7.85513,37.46692,-19.70899,105.89800,17.95007,173.50000,0.00000,1.85145,-16.35500,-25.47092,0,0,1,0,0,0,
	7.85901,37.46692,-19.70899,105.89800,17.90007,173.65000,0.00000,1.85145,-16.35500,-25.47092,0,0,1,0,0,0,
	7.86339,37.46692,-19.70899,105.89800,17.85007,173.85000,0.00000,1.85145,-16.35500,-25.47092,0,0,1,0,0,0,
	7.86828,37.46692,-19.70899,105.89800,17.85007,174.10000,0.00000,1.85145,-16.35500,-25.47092,0,0,1,0,0,0,
	7.87463,37.49155,-20.04249,105.38730,17.80006,174.30000,0.00000,1.23132,-16.67500,-25.53500,0,0,1,0,0,0,
	7.88081,37.49155,-20.04249,105.38730,17.75007,174.50000,0.00000,1.23132,-16.67500,-25.53500,0,0,1,0,0,0,
	7.88678,37.49155,-20.04249,105.38730,17.70007,174.65000,0.00000,1.23132,-16.67500,-25.53500,0,0,1,0,0,0,
	7.89240,37.49155,-20.04249,105.38730,17.65007,174.75000,0.00000,1.23132,-16.67500,-25.53500,0,0,1,0,0,0,
	7.89744,37.51041,-20.38239,104.87610,17.65007,174.85000,0.00000,0.94287,-16.99500,-25.56150,0,0,1,0,0,0,
	7.90130,37.51041,-20.38239,104.87610,17.65007,174.85000,0.00000,0.94287,-16.99500,-25.56150,0,0,1,0,0,0,
	7.90897,37.51041,-20.38239,104.87610,17.60007,174.90000,0.00000,0.94287,-16.99500,-25.56150,0,0,1,0,0,0,
	7.91184,37.51041,-20.38239,104.87610,17.60007,174.90000,0.00000,0.94287,-16.99500,-25.56150,0,0,1,0,0,0,
	7.91462,37.52793,-20.72869,104.36480,17.60007,174.90000,0.00000,0.87626,-17.31500,-25.56745,0,0,1,0,0,0,
	7.91912,37.52793,-20.72869,104.36480,17.60007,174.90000,0.00000,0.87626,-17.31500,-25.56745,0,0,1,0,0,0,
	7.92281,37.52793,-20.72869,104.36480,17.60007,174.90000,0.00000,0.87626,-17.31500,-25.56745,0,0,1,0,0,0,
	7.92556,37.52793,-20.72869,104.36480,17.60007,174.90000,0.00000,0.87626,-17.31500,-25.56745,0,0,1,0,0,0,
	7.92823,37.52793,-20.72869,104.36480,17.60007,174.90000,0.00000,0.87626,-17.31500,-25.56745,0,0,1,0,0,0,
	7.93090,37.52793,-20.72869,104.36480,17.60007,174.90000,0.00000,0.87626,-17.31500,-25.56745,0,0,1,0,0,0,
	7.93386,37.54546,-21.08139,103.85340,17.60007,174.90000,0.00000,0.87626,-17.63500,-25.56745,0,0,1,0,0,0,
	7.94035,37.54546,-21.08139,103.85340,17.55007,174.90000,0.00000,0.87626,-17.63500,-25.56745,0,0,1,0,0,0,
	7.94332,37.54546,-21.08139,103.85340,17.55007,174.90000,0.00000,0.87626,-17.63500,-25.56745,0,0,1,0,0,0,
	7.94668,37.54546,-21.08139,103.85340,17.50007,174.90000,0.00000,0.87626,-17.63500,-25.56745,0,0,1,0,0,0,
	7.94928,37.54546,-21.08139,103.85340,17.50007,174.90000,0.00000,0.87626,-17.63500,-25.56745,0,0,1,0,0,0,
	7.95420,37.56298,-21.44049,103.34200,17.45007,174.85000,0.00000,0.87626,-17.95500,-25.56745,0,0,1,0,0,0,
	7.95865,37.56298,-21.44049,103.34200,17.40007,174.85000,0.00000,0.87626,-17.95500,-25.56745,0,0,1,0,0,0,
	7.96256,37.56298,-21.44049,103.34200,17.35007,174.85000,0.00000,0.87626,-17.95500,-25.56745,0,0,1,0,0,0,
	7.96758,37.56298,-21.44049,103.34200,17.35007,174.80000,0.00000,0.87626,-17.95500,-25.56745,0,0,1,0,0,0,
	7.97389,37.58051,-21.80599,102.83070,17.25008,174.80000,0.00000,0.87626,-18.27500,-25.56745,0,0,1,0,0,0,
	7.97873,37.58051,-21.80599,102.83070,17.20008,174.80000,0.00000,0.87626,-18.27500,-25.56745,0,0,1,0,0,0,
	7.98148,37.58051,-21.80599,102.83070,17.20008,174.80000,0.00000,0.87626,-18.27500,-25.56745,0,0,1,0,0,0,
	7.98640,37.58051,-21.80599,102.83070,17.15008,174.75000,0.00000,0.87626,-18.27500,-25.56745,0,0,1,0,0,0,
	7.98922,37.58051,-21.80599,102.83070,17.15008,174.75000,0.00000,0.87626,-18.27500,-25.56745,0,0,1,0,0,0,
	7.99319,37.59803,-22.17789,102.31930,17.10007,174.75000,0.00000,0.87626,-18.59500,-25.56745,0,0,1,0,0,0,
	7.99622,37.59803,-22.17789,102.31930,17.10007,174.75000,0.00000,0.87626,-18.59500,-25.56745,0,0,1,0,0,0,
	8.00374,37.59803,-22.17789,102.31930,17.00008,174.75000,0.00000,0.87626,-18.59500,-25.56745,0,0,1,0,0,0,
	8.00658,37.59803,-22.17789,102.31930,17.00008,174.75000,0.00000,0.87626,-18.59500,-25.56745,0,0,1,0,0,0,
	8.01051,37.59803,-22.17789,102.31930,16.95008,174.75000,0.00000,0.87626,-18.59500,-25.56745,0,0,1,0,0,0,
	8.01367,37.61555,-22.55619,101.80800,16.95008,174.75000,0.00000,0.87626,-18.91500,-25.56745,0,0,1,0,0,0,
	8.01852,37.61555,-22.55619,101.80800,16.90008,174.75000,0.00000,0.87626,-18.91500,-25.56745,0,0,1,0,0,0,
	8.02180,37.61555,-22.55619,101.80800,16.90008,174.75000,0.00000,0.87626,-18.91500,-25.56745,0,0,1,0,0,0,
	8.02603,37.61555,-22.55619,101.80800,16.85008,174.80000,0.00000,0.87626,-18.91500,-25.56745,0,0,1,0,0,0,
	8.02948,37.61555,-22.55619,101.80800,16.85008,174.80000,0.00000,0.87626,-18.91500,-25.56745,0,0,1,0,0,0,
	8.03533,37.63308,-22.94089,101.29660,16.80008,174.85000,0.00000,0.87626,-19.23500,-25.56745,0,0,1,0,0,0,
	8.03988,37.63308,-22.94089,101.29660,16.75008,174.85000,0.00000,0.87626,-19.23500,-25.56745,0,0,1,0,0,0,
	8.04412,37.63308,-22.94089,101.29660,16.75008,174.90000,0.00000,0.87626,-19.23500,-25.56745,0,0,1,0,0,0,
	8.04978,37.63308,-22.94089,101.29660,16.70008,174.95000,0.00000,0.87626,-19.23500,-25.56745,0,0,1,0,0,0,
	8.05329,37.65016,-23.33199,100.78520,16.70008,174.95000,0.00000,0.85405,-19.55500,-25.56941,0,0,1,0,0,0,
	8.05792,37.65016,-23.33199,100.78520,16.65008,175.00000,0.00000,0.85405,-19.55500,-25.56941,0,0,1,0,0,0,
	8.06073,37.65016,-23.33199,100.78520,16.65008,175.00000,0.00000,0.85405,-19.55500,-25.56941,0,0,1,0,0,0,
	8.06554,37.65016,-23.33199,100.78520,16.65008,175.05000,0.00000,0.85405,-19.55500,-25.56941,0,0,1,0,0,0,
	8.07070,37.65016,-23.33199,100.78520,16.55008,175.10000,0.00000,0.85405,-19.55500,-25.56941,0,0,1,0,0,0,
	8.07348,37.66591,-23.72949,100.27370,16.55008,175.10000,0.00000,0.78741,-19.87500,-25.57513,0,0,1,0,0,0,
	8.07966,37.66591,-23.72949,100.27370,16.50008,175.15000,0.00000,0.78741,-19.87500,-25.57513,0,0,1,0,0,0,
	8.08581,37.66591,-23.72949,100.27370,16.45008,175.20000,0.00000,0.78741,-19.87500,-25.57513,0,0,1,0,0,0,
	8.08989,37.66591,-23.72949,100.27370,16.40009,175.25000,0.00000,0.78741,-19.87500,-25.57513,0,0,1,0,0,0,
	8.09639,37.68032,-24.13339,99.76213,16.35008,175.35010,0.00000,0.72074,-20.19500,-25.58067,0,0,1,0,0,0,
	8.10236,37.68032,-24.13339,99.76213,16.30008,175.40010,0.00000,0.72074,-20.19500,-25.58067,0,0,1,0,0,0,
	8.10706,37.68032,-24.13339,99.76213,16.25008,175.45010,0.00000,0.72074,-20.19500,-25.58067,0,0,1,0,0,0,
	8.11185,37.68032,-24.13339,99.76213,16.20008,175.50010,0.00000,0.72074,-20.19500,-25.58067,0,0,1,0,0,0,
	8.11570,37.69252,-24.54369,99.25034,16.15009,175.55010,0.00000,0.60958,-20.51500,-25.58941,0,0,1,0,0,0,
	8.12160,37.69252,-24.54369,99.25034,16.10009,175.60010,0.00000,0.60958,-20.51500,-25.58941,0,0,1,0,0,0,
	8.12687,37.69252,-24.54369,99.25034,16.05009,175.70010,0.00000,0.60958,-20.51500,-25.58941,0,0,1,0,0,0,
	8.13151,37.69252,-24.54369,99.25034,16.00009,175.75010,0.00000,0.60958,-20.51500,-25.58941,0,0,1,0,0,0,
	8.13569,37.70248,-24.96039,98.73839,15.95009,175.80010,0.00000,0.49834,-20.83500,-25.59768,0,0,1,0,0,0,
	8.14323,37.70248,-24.96039,98.73839,15.85009,175.90010,0.00000,0.49834,-20.83500,-25.59768,0,0,1,0,0,0,
	8.14830,37.70248,-24.96039,98.73839,15.80009,175.95010,0.00000,0.49834,-20.83500,-25.59768,0,0,1,0,0,0,
	8.15338,37.91150,-25.20086,98.19366,15.75009,176.00010,0.00000,6.56546,-15.17233,-26.39272,0,0,1,0,0,0,
	8.15890,37.91150,-25.20086,98.19366,15.65009,176.05010,0.00000,6.56546,-15.17233,-26.39272,0,0,1,0,0,0,
	8.16440,37.91150,-25.20086,98.19366,15.55009,176.10010,0.00000,6.56546,-15.17233,-26.39272,0,0,1,0,0,0,
	8.17379,38.00958,-25.43809,97.63797,15.40009,176.20010,0.00000,4.12702,-12.49142,-27.61544,0,0,1,0,0,0,
	8.17892,38.00958,-25.43809,97.63797,15.25009,176.25010,0.00000,4.12702,-12.49142,-27.61544,0,0,1,0,0,0,
	8.18474,38.00958,-25.43809,97.63797,15.15009,176.30010,0.00000,4.12702,-12.49142,-27.61544,0,0,1,0,0,0,
	8.18981,38.00958,-25.43809,97.63797,15.00009,176.35010,0.00000,4.12702,-12.49142,-27.61544,0,0,1,0,0,0,
	8.19372,38.06665,-25.65413,97.07011,14.90009,176.35010,0.00000,2.69804,-10.92775,-28.35957,0,0,1,0,0,0,
	8.20713,38.06665,-25.65413,97.07011,14.55009,176.45010,0.00000,2.69804,-10.92775,-28.35957,0,0,1,0,0,0,
	8.21236,38.06665,-25.65413,97.07011,14.40009,176.50010,0.00000,2.69804,-10.92775,-28.35957,0,0,1,0,0,0,
	8.21730,38.10442,-25.85398,96.49331,14.35009,176.55010,0.00000,1.85787,-10.01807,-28.83324,0,0,1,0,0,0,
	8.22468,38.10442,-25.85398,96.49331,14.10009,176.60010,0.00000,1.85787,-10.01807,-28.83324,0,0,1,0,0,0,
	8.22935,38.10442,-25.85398,96.49331,14.00009,176.65010,0.00000,1.85787,-10.01807,-28.83324,0,0,1,0,0,0,
	8.23657,38.13157,-26.04346,95.91018,13.85009,176.70010,0.00000,1.35085,-9.47879,-29.15522,0,0,1,0,0,0,
	8.24105,38.13157,-26.04346,95.91018,13.80009,176.75010,0.00000,1.35085,-9.47879,-29.15522,0,0,1,0,0,0,
	8.24536,38.13157,-26.04346,95.91018,13.70009,176.80010,0.00000,1.35085,-9.47879,-29.15522,0,0,1,0,0,0,
